ID,Label,Name,ADDRESS,CITY,STATE,ZIP,NAICS,CustomerSince,EntityType,Products,EOL
4463,SB_WF,TANADGUSIX CORP,"3601 C Street, Suite 1000-50",Anchorage,AK,99503,221112,17-11-2018,LLC,Deposits Optimize Business Checking;Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
4464,SB_WF,SNAKE RIVER SUGAR CO,"1951 South Saturn Way, Suite 100",Boise,ID,83709,311313,25-04-2013,Corp C,Business Platinum Credit Card;Deposits Optimize Business Checking,|
4465,SB_WF,NRG ENERGY INC,211 Carnegie Center,Princeton,NJ,8540,221112,28-07-2003,LLC,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4466,SB_WF,NRG ENERGY INC,211 Carnegie Center,Princeton,NJ,8540,221112,16-08-2006,LLP,Deposits Business Platinum Savings;Business Line Of Credit;Business Elite Signature Card,|
4467,SB_WF,CARVER MARION WAREHAM REGIONAL REFUSE DISPOSAL DISTRICT,P.O. BOX 477,WEST WAREHAM,MA,2576,562212,16-02-2002,LLP,Deposits Initiate Business Checking;Business Line Of Credit;Deposits Navigate Business Checking,|
4468,SB_WF,RAIN CII CARBON LLC,1330 Greengate Drive Suite 300,Covington,LA,70433,324199,13-05-2009,LLP,Business Line Of Credit;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4469,SB_WF,RIVER BIRCH LLC,2000 S Kenner Road,Avondale,LA,70094,562212,13-07-2006,LLC,Deposits Business Platinum SavingsDeposits Market Rate Savings,|
4470,SB_WF,STATE OF MARYLAND,259 Najoles Road,Millersville,MD,21108,562212,13-10-2010,LLC,Deposits Navigate Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4471,SB_WF,ARKEMA DELAWARE INC,900 1st Avenue,King of Prussia,PA,19406,325120,26-10-2005,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4472,SB_WF,ENERGY TRANSFER LP,"800 East Sonterra Blvd, Suite 400",San Antonio,TX,78258,486210,04-10-2012,Sole Proprietor,Deposits Initiate Business Checking;Business Elite Signature Card;Deposits Market Rate Savings,|
4473,SB_WF,UTILITIES BOARD OF THE CITY OF TRUSSVILLE,127 Main Street ,Trussville,AL,35173,221210,15-06-2012,Sole Proprietor,Deposits Market Rate Savings;Deposits Optimize Business Checking,|
4474,SB_WF,"Potters Intermediate Holdings, LP",300 Lindenwood Drive Valleybrooke Corporate Center,Malvern,PA,19355,327215,18-12-2013,Trust,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Business Line Of Credit,|
4475,SB_WF,ENERGY TRANSFER LP,"800 East Sonterra Blvd, Suite 400",San Antonio,TX,78258,486210,01-06-2016,LLC,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4476,SB_WF,POET LLC,1562 320th Street,Gowrie,IA,50543,325193,09-02-2003,LLC,Deposits Navigate Business Checking;Deposits Business Platinum Savings,|
4477,SB_WF,DAVID ALMQUIST,P.O. Box 1815,Blanchard,OK,73010,562212,01-03-2015,Sole Proprietor,Deposits Navigate Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4478,SB_WF,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,562212,19-02-2015,LLP,Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
4479,SB_WF,DOERFLER DUMP LLC,32919 Trestler Lane,Temecula,CA,92592,562212,07-05-2011,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4480,SB_WF,OKLA TITLE CLEARING CORP,2929 W. WIlshire Blvd,Oklahoma City,OK,73316,562212,23-04-2005,Sole Proprietor,Deposits Business Platinum Savings;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4481,SB_WF,MARKEETA ANNE LERAY,P.O. Box  743,Springdale,AR,72765,562212,19-08-2004,Corp S,Business Elite Signature Card;Business Platinum Credit Card;Deposits Business Platinum Savings,|
4482,SB_WF,HOSTER BROTHERS INC,P.O. Box 1845,Shawnee,OK,74801,562212,25-01-2018,Corp S,Deposits Business Platinum Savings;Deposits Business Platinum Savings,|
4483,SB_WF,GINGERLYNN INC,2099 Cedar Lane,Grove,OK,74344,562212,13-02-2005,Sole Proprietor,Business Elite Signature Card;Deposits Market Rate Savings;Deposits Initiate Business Checking,|
4484,SB_WF,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,562212,22-06-2004,Sole Proprietor,Deposits Market Rate Savings;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4485,SB_WF,PITTSFIELD GENERATING CO LP,235 MERRILL RD,PITTSFIELD,MA,1201,221112,08-08-2013,LLC,Deposits Optimize Business CheckingBusiness Elite Signature Card,|
4486,SB_WF,CROWN PAPER GROUP INC,100 MILL ROAD,PORT TOWNSEND,WA,98368,322121,23-01-2009,Sole Proprietor,Deposits Initiate Business Checking,|
4487,SB_WF,DELAWARE COUNTY PENNSYLVANIA,1521 North Providance Road,Media,PA,19063,562212,22-09-2016,Sole Proprietor,Business Line Of Credit;Deposits Initiate Business Checking;Deposits Business Platinum Savings,|
4488,SB_WF,O'BRIEN INDUSTRIAL HOLDING LLC,4641 McRee Avenue,St. Louis,MO,63110,212324,13-10-2011,Sole Proprietor,Deposits Market Rate Savings;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4489,SB_WF,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,211130,13-02-2009,LLC,Business Elite Signature Card;Deposits Initiate Business Checking,|
4490,SB_WF,PUBLIC SERVICE ENTERPRISE GROUP INC,80 Park Plaza,Newark,NJ,7102,221112,02-12-2005,Trust,Deposits Business Platinum Savings;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4491,SB_WF,INTERNATIONAL PAPER CO,6400 Poplar Ave.,Memphis,TN,38197,322130,01-02-2003,Trust,Business Elite Signature Card;Business Elite Signature Card;Deposits Initiate Business Checking,|
4492,SB_WF,DCP MIDSTREAM LP,"370 17th Street, Suite 2500",Denver,CO,80202,211130,29-04-2013,LLP,Business Line Of Credit;Deposits Market Rate Savings;Business Elite Signature Card,|
4493,SB_WF,DCP MIDSTREAM LP,"370 17th Street, Suite 2500",Denver,CO,80202,211130,17-01-2003,Sole Proprietor,Deposits Navigate Business Checking;Business Elite Signature Card,|
4494,SB_WF,HANSON LEHIGH INC,"300 East John Carpenter Freeway,",Irving,TX,75062,327310,15-11-2010,LLC,Business Platinum Credit Card;Deposits Business Platinum Savings;Deposits Initiate Business Checking,|
4495,SB_WF,TOTAL HOLDINGS USA INC,"1201 Louisiana Street, Suite 1800",Houston,TX,77002,324110,05-04-2010,Corp S,Deposits Optimize Business Checking;Deposits Optimize Business Checking;Deposits Navigate Business Checking,|
4496,SB_WF,SAINT-GOBAIN CORP,20 Moores Road,Malvern,PA,19355,327993,27-08-2012,Trust,Business Platinum Credit CardDeposits Initiate Business Checking,|
4497,SB_WF,TYSON FOODS INC,2200 Don Tyson Parkway,Springdale ,AR,72762,311613,28-02-2006,Corp S,Deposits Market Rate Savings;Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
4498,SB_WF,LIBERTY UTILITIES CO,2751 North High Street,Jackson,MO,63755,221210,22-05-2010,Corp S,Deposits Business Platinum SavingsDeposits Initiate Business Checking,|
4499,SB_WF,AMERICAN CRYSTAL SUGAR CO,101 North 3rd Street,Moorhead,MN,56560,311313,13-12-2017,LLC,Deposits Market Rate Savings;Deposits Navigate Business Checking;Deposits Navigate Business Checking,|
4500,SB_WF,AMERICAN ZINC RECYCLING LLC,3000 GSK Drive Suite 201,Moon Township,PA,15108,331492,16-12-2003,Sole Proprietor,Deposits Optimize Business CheckingBusiness Platinum Credit Card,|
4501,SB_WF,AMERICAN CRYSTAL SUGAR CO,101 North 3rd Street,Moorhead ,MN,56560,311313,25-10-2008,Corp S,Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
4502,SB_WF,PCM US STEERING HOLDING LLC,1272 Doris Road,Auburn Hills,MI,48326-2617,336330,07-04-2007,Sole Proprietor,Business Elite Signature Card;Deposits Initiate Business Checking;Business Line Of Credit,|
4503,SB_WF,SCHNITZER STEEL INDUSTRIES INC,"299 SW Clay Street, Suite 350",PORTLAND,OR,97201,331110,27-07-2013,LLC,Business Elite Signature CardDeposits Market Rate Savings,|
4504,SB_WF,MICHIGAN SUGAR CO,122 Uptown Drive,Bay City,MI,48708,311313,10-10-2012,LLC,Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
4505,SB_WF,CREE INC,4600 Silicon Drive,Durham,NC,27703,334413,27-10-2001,LLC,Business Line Of Credit;Business Elite Signature Card,|
4506,SB_WF,CONSOL ENERGY INC,1000 CONSOL Energy Drive,Canonsburg,PA,15317-6505,212112,01-12-2008,Sole Proprietor,Business Elite Signature Card;Deposits Initiate Business Checking,|
4507,SB_WF,"AMERICAN CONSOLIDATED NATURAL RESOURCES, INC",46226 National Road,St. Clairsville,OH,43950,212112,28-09-2002,LLP,Deposits Market Rate Savings;Deposits Initiate Business Checking;Deposits Market Rate Savings,|
4508,SB_WF,DYNO NOBEL HOLDINGS USA INC,"6440 S Millrock Drive, Suite 150",Salt Lake City,UT,84121,325311,22-09-2011,LLC,Deposits Business Platinum Savings;Deposits Business Platinum Savings;Deposits Navigate Business Checking,|
4509,SB_WF,WESTROCK CO,1000 Abernathy Road NE,Atlanta,GA,30328,322130,09-07-2005,Corp S,Business Elite Signature Card;Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
4510,SB_WF,HOLLYFRONTIER CORP,"2828 N Harwood, Suite 1300",Dallas,TX,75201,324110,11-08-2010,Sole Proprietor,,|
4511,SB_WF,AUX SABLE LIQUID PRODUCTS LP,6155 East U.S. Route 6,Morris,IL,60450,211130,22-04-2003,LLC,Business Platinum Credit Card;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4512,SB_WF,CLARKE-MOBILE COUNTIES GAS DISTRICT,2003 College Avenue,Jackson,AL,36545,221210,14-06-2013,Partnership,Deposits Navigate Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4513,SB_WF,SAINT-GOBAIN CORP,20 MOORES ROAD,MALVERN,PA,19355,327420,26-12-2005,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Deposits Market Rate Savings,|
4514,SB_WF,BELDEN HOLDING & ACQUISITION INC,700 W. Tuscarawas St.,Canton,OH,44702,327120,23-05-2016,Sole Proprietor,Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
4515,SB_WF,DAIRYLAND POWER COOPERATIVE,3251 East Avenue South,La Crosse,WI,54601,221112,03-02-2016,Trust,Business Platinum Credit Card;Business Line Of Credit,|
4516,SB_WF,NUCOR CORP,1915 Rexford Road,Charlotte,NC,28211,331110,12-03-2005,Trust,Deposits Business Platinum Savings;Business Platinum Credit Card;Deposits Initiate Business Checking,|
4517,SB_WF,CITY OF CHANUTE,1415 North Garfield Road,Chanute,KS,66720,221112,05-05-2007,Sole Proprietor,Business Platinum Credit Card;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4518,SB_WF,ENLINK MIDSTREAM LLC,"2501 Cedar Springs Rd., Suite 100",Dallas,TX,75201,211130,27-04-2006,Sole Proprietor,Deposits Business Platinum SavingsDeposits Initiate Business Checking,|
4519,SB_WF,CAMPBELL SOUP CO,1 Campbell Place,Camden,NJ,8103,311422,05-02-2014,LLC,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4520,SB_WF,ALYESKA PIPELINE SERVICE CO,PO Box 196660,Anchorage,AK,99519-6660,486110,08-08-2010,Sole Proprietor,Deposits Initiate Business Checking,|
4521,SB_WF,CITY OF WHITTIER,13230 PENN STREET,WHITTIER,CA,90602,562212,25-09-2010,Trust,Deposits Optimize Business Checking,|
4522,SB_WF,NATIONAL GRID USA,175 East Old Country Road,Hicksville,NY,11801,221112,26-02-2017,Sole Proprietor,Deposits Initiate Business Checking;Business Line Of Credit;Deposits Business Platinum Savings,|
4523,SB_WF,BOARD OF GOVERNORS STATE UNIVERSITY SYSTEM OF FLORIDA,"990 Learning Way, Bldg 30",Tallahassee,FL,32306,611310,24-02-2006,Sole Proprietor,Deposits Navigate Business Checking;Deposits Navigate Business Checking,|
4524,SB_WF,GIBSON COUNTY UTILITY DISTRICT,1300 North Highway 45 W Bypass,Trenton,TN,38382,221210,21-01-2004,Corp S,Deposits Initiate Business Checking,|
4525,SB_WF,CF INDUSTRIES HOLDINGS INC,"4 Parkway North, Suite 400",Deerfield,IL,60015-2590,325311,28-07-2010,Corp C,Business Platinum Credit CardDeposits Initiate Business Checking,|
4526,SB_WF,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,211120,02-12-2013,Corp S,Business Platinum Credit CardDeposits Initiate Business Checking,|
4527,SB_WF,EXXON MOBIL CORP,5959 Las Colinas Boulevard,Irving,TX,75093,211120,17-12-2005,LLC,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4528,SB_WF,CONOCOPHILLIPS,P.O. Box 2197,Houston,TX,77252,211120,17-08-2012,Trust,Business Line Of Credit;Deposits Initiate Business Checking;Business Elite Signature Card,|
4529,SB_WF,EXXON MOBIL CORP,800 Bell Street,Houston,TX,77002,211120,09-06-2003,Sole Proprietor,Business Platinum Credit Card;Deposits Optimize Business Checking;Business Elite Signature Card,|
4530,SB_WF,SHELL PETROLEUM INC,910 Louisiana Street - One Shell Plaza,Houston,TX,77002,211120,11-05-2013,Sole Proprietor,Deposits Optimize Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4531,SB_WF,VALERO ENERGY CORP,One Valero Way,San Antonio,TX,78249,325193,15-09-2002,Corp C,Deposits Market Rate SavingsDeposits Initiate Business Checking,|
4532,SB_WF,UNITED PROPERTIES CORP,13100 Highway VV,Bowling Green,MO,63334,562212,08-02-2012,LLC,Deposits Initiate Business CheckingDeposits Initiate Business Checking,|
4533,SB_WF,CLEARWAY ENERGY INC,"300 Carnegie Center, Suite 300",Princeton,NJ,8540,221112,07-10-2005,Corp C,Deposits Market Rate Savings;Deposits Optimize Business Checking,|
4534,SB_WF,SOUTHEAST POWERGEN LLC,13860 Ballantyne Corporate Place - Suite 300,Charlotte,NC,28277,221112,24-01-2010,LLC,Deposits Navigate Business Checking;Deposits Navigate Business Checking;Business Platinum Credit Card,|
4535,SB_WF,COMMERCIAL METALS CO,6565 N. Macarthur Blvd. Suite 800,Irving,TX,75039,331110,04-11-2014,LLC,Deposits Initiate Business Checking,|
4536,SB_WF,ARKANSAS STEEL ASSOCIATES LLC,2803 Van Dyke Road,Newport,AR,72112,331221,31-12-2000,Sole Proprietor,Deposits Navigate Business CheckingDeposits Optimize Business Checking,|
4537,SB_WF,CITY OF AMES,515 Clark Ave,Ames,IA,50010,221112,17-05-2004,Trust,Deposits Initiate Business Checking;Business Line Of Credit;Deposits Initiate Business Checking,|
4538,SB_WF,STARLIGHT RELATIVITY ACQUISITION CO LLC,"20 Greenway Plaza, Suite 310",Houston,TX,77046,324110,25-02-2007,Sole Proprietor,Deposits Optimize Business Checking;Deposits Optimize Business Checking;Deposits Optimize Business Checking,|
4539,SB_WF,BERKSHIRE HATHAWAY INC,3555 Farnam Street,Omaha,NE,68131,486210,19-09-2001,LLP,Deposits Business Platinum Savings;Business Line Of Credit;Deposits Initiate Business Checking,|
4540,SB_WF,BERKSHIRE HATHAWAY INC,3555 Farnam Street,Omaha,NE,68131,486210,30-08-2011,LLC,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4541,SB_WF,BERKSHIRE HATHAWAY INC,3555 Farnam Street,Omaha,NE,68131,486210,28-02-2015,Sole Proprietor,Deposits Initiate Business Checking;Deposits Optimize Business Checking,|
4542,SB_WF,OGLETHORPE POWER CORP,2100 East Exchange Place,Tucker,GA,30084,221112,12-09-2002,LLP,Deposits Initiate Business Checking;Business Elite Signature Card;Deposits Initiate Business Checking,|
4543,SB_WF,"AMERICAN CONSOLIDATED NATURAL RESOURCES, INC",46226 National Road,St. Clairsville,OH,43950,212112,08-12-2000,Sole Proprietor,Deposits Optimize Business Checking;Deposits Market Rate Savings;Deposits Initiate Business Checking,|
4544,SB_WF,AIR PRODUCTS & CHEMICALS INC,7201 Hamilton Boulevard,Allentown,PA,18195,325120,26-03-2009,Partnership,Deposits Navigate Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4545,SB_WF,AUCILLA AREA SOLID WASTE ADMINISTRATION,1313 SW Greenville Hills Road,Greenville,FL,32331,562212,15-09-2002,Corp C,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4546,SB_WF,GREEN PLAINS INC,1811 Aksarben Drive,Omaha,NE,68106,325193,06-12-2015,LLC,Deposits Initiate Business Checking,|
4547,SB_WF,CARGILL INC,15407 McGinty Rd,Wayzata,MN,55391,311224,06-11-2002,LLC,Business Elite Signature Card,|
4548,SB_WF,ZINC HOLDINGS LLC,"Three Stamford Plaza, 301 Tresser Boulevard",Stamford,CT,6901,331492,16-08-2013,Sole Proprietor,Deposits Business Platinum Savings;Deposits Initiate Business Checking;Deposits Business Platinum Savings,|
4549,SB_WF,AMERICAN ZINC RECYCLING LLC,"3000 GSK Drive, Suite 201",Moon Township,PA,15108,331492,11-01-2013,Sole Proprietor,Deposits Initiate Business Checking;Business Elite Signature Card,|
4550,SB_WF,ENERGY TRANSFER LP,"800 East Sonterra Blvd, Suite 400",San Antonio,TX,78258,486210,06-01-2000,Sole Proprietor,Business Elite Signature Card;Deposits Initiate Business Checking,|
4551,SB_WF,ENERGY TRANSFER LP,"800 East Sonterra Blvd, Suite 400",San Antonio,TX,78258,486210,21-07-2007,Sole Proprietor,Deposits Initiate Business CheckingDeposits Initiate Business Checking,|
4552,SB_WF,THE MOSAIC CO,3033 Campus Drive,Plymouth,MN,55441,325312,31-08-2018,Sole Proprietor,Deposits Market Rate Savings;Deposits Navigate Business Checking,|
4553,SB_WF,CRESTWOOD EQUITY PARTNERS LP,"811 Main Street, Suite 3400",Houston,TX,77002,211130,10-08-2017,Corp S,Business Platinum Credit Card;Business Elite Signature Card,|
4554,SB_WF,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,562212,05-02-2009,LLC,Business Line Of Credit;Business Platinum Credit Card;Deposits Optimize Business Checking,|
4555,SB_WF,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,562212,16-01-2015,Corp C,Deposits Initiate Business Checking,|
4556,SB_WF,GREAT POINT POWER LLC,"919 Milam Street, Suite 2300",Houston,TX,77002,221112,07-09-2013,LLC,Deposits Navigate Business Checking;Deposits Navigate Business Checking;Business Elite Signature Card,|
4557,SB_WF,SASOL USA CORP,12120 Wickchester Lane,Houston,TX,77079,325199,10-05-2007,Corp C,Business Elite Signature Card;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4558,SB_WF,AGC AMERICA INC,11175 Cicero Drive Suite 400,Alpharetta,GA,30022,327211,18-10-2000,Corp S,Deposits Navigate Business Checking;Deposits Initiate Business Checking;Business Elite Signature Card,|
4559,SB_WF,CLEVELAND COUNTY HEALTH DEPARTMENT,315 E. Grover Street,Shelby,NC,28150,562212,14-01-2009,LLP,Deposits Initiate Business Checking,|
4560,SB_WF,ALPHAPET INC,1301 Finley Island Road,Decatur,AL,35601,325211,21-07-2003,Sole Proprietor,Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
4561,SB_WF,GRAYMONT INC,1220 Alexander Avenue,Tacoma,WA,98421,327410,01-10-2008,LLP,Deposits Business Platinum Savings;Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
4562,SB_WF,NUCOR CORP,1915 Rexford Road,Charlotte,NC,28211,331110,27-01-2011,Sole Proprietor,Business Platinum Credit Card,|
4563,SB_WF,ARCOSA INC,"500 N. Akard St., Suite 400",Dallas,TX,75201,212325,26-02-2002,LLP,Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4564,SB_WF,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,562212,05-09-2004,Sole Proprietor,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Business Line Of Credit,|
4565,SB_WF,ARCOSA INC,"500 N. Akard St., Suite 400",Dallas,TX,75201,212325,26-01-2018,Sole Proprietor,Business Platinum Credit Card,|
4566,SB_WF,NEENAH INC,2460 Preston Ridge road,Alpharetta,GA,30005,322121,23-12-2014,Trust,Business Line Of Credit;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4567,SB_WF,SOLID WASTE DISPOSAL AUTHORITY,5251 Triana Boulevard,Huntsville,AL,35805,562212,28-04-2018,Sole Proprietor,Deposits Initiate Business Checking,|
4568,SB_WF,RICHMOND SANITARY DISTRICT,2380 Liberty Avenue,Richmond,IN,47374,562212,20-01-2017,Sole Proprietor,Business Elite Signature Card;Deposits Initiate Business Checking,|
4569,SB_WF,CHICAGO DEPARTMENT OF AVIATION,10510 W ZEMKE ROAD,CHICAGO,IL,60666,488119,04-12-2016,LLC,Deposits Market Rate SavingsBusiness Platinum Credit Card,|
4570,SB_WF,COUNTY OF EAGLE,"PO Box 850, 500 Broadway",Eagle,CO,81631,562212,24-10-2013,Corp S,Deposits Optimize Business Checking;Business Line Of Credit;Deposits Initiate Business Checking,|
4571,SB_WF,ENERGY TRANSFER LP,"800 East Sonterra Blvd, Suite 400",San Antonio,TX,78258,486210,05-10-2014,Sole Proprietor,Deposits Business Platinum Savings,|
4572,SB_WF,RAIN CII CARBON LLC,"1330 Greengate Drive, Suite 300",Covington,LA,70433,324199,05-04-2018,LLC,Deposits Navigate Business Checking;Deposits Market Rate Savings;Deposits Optimize Business Checking,|
4573,SB_WF,US SALT INVESTORS LLC,"10955 Lowell Avenue, Suite 500",Overland Park,KS,66210,311942,12-07-2002,Corp C,Deposits Initiate Business CheckingDeposits Initiate Business Checking,|
4574,SB_WF,BASF CORP,100 Campus Drive,Florham Park,NJ,7932,325320,04-03-2002,LLP,Deposits Optimize Business Checking;Deposits Optimize Business Checking;Deposits Initiate Business Checking,|
4575,SB_WF,TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,1009 W. Montgomery Avenue,Philadelphia,PA,19122,611310,30-11-2014,Sole Proprietor,Business Line Of Credit;Business Platinum Credit Card;Deposits Initiate Business Checking,|
4576,SB_WF,AIR PRODUCTS & CHEMICALS INC,7201 Hamilton Blvd.,Allentown,PA,18195,325120,23-03-2011,Corp C,Business Platinum Credit Card;Deposits Initiate Business Checking;Deposits Market Rate Savings,|
4577,SB_WF,POET LLC,1542 S. 200 West,Portland,IN,47371,325193,24-09-2008,Partnership,Deposits Optimize Business Checking;Deposits Initiate Business Checking;Deposits Business Platinum Savings,|
4578,SB_WF,MARTIN MARIETTA MATERIALS INC,4123 Parklake Avenue,Raleigh,NC,27612,327992,02-09-2013,LLC,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Deposits Initiate Business Checking,|
4579,SB_WF,ENERGY TRANSFER LP,"800 East Sonterra Blvd, Suite 400",San Antonio,TX,78258,211130,07-07-2003,LLC,Deposits Optimize Business CheckingDeposits Initiate Business Checking,|
4580,SB_WF,DUKE ENERGY CORP,526 South Church St,Charlotte,NC,28202,221210,21-07-2013,Partnership,Business Line Of Credit;Deposits Initiate Business Checking;Deposits Market Rate Savings,|
4581,SB_WF,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,211120,31-10-2010,Sole Proprietor,Deposits Business Platinum SavingsDeposits Initiate Business Checking,|
4582,SB_WF,CIMAREX ENERGY CO,4031 Solutions Center,Chicago,IL,60677-4000,211120,12-11-2018,Corp C,Business Elite Signature Card;Deposits Initiate Business Checking;Business Line Of Credit,|
4583,SB_WF,ARIEL EXPLORATION INC,500 N Akard St Ste 1900,Dallas,TX,75201,211120,21-01-2018,LLP,Business Line Of Credit;Business Platinum Credit Card;Deposits Initiate Business Checking,|
4584,SB_WF,EXXON MOBIL CORP,PO Box 951027,Dallas,TX,75225-8018,211120,29-05-2000,Sole Proprietor,Deposits Initiate Business Checking;Business Elite Signature Card;Deposits Initiate Business Checking,|
4585,SB_WF,DEVON ENERGY CORP,POBox 843559,Dallas,TX,75284,211120,05-02-2014,Sole Proprietor,Deposits Business Platinum Savings;Deposits Business Platinum Savings;Deposits Initiate Business Checking,|
4586,SB_WF,CHEVRON CORP,PO Box 730436,Dallas,TX,75373-0436,211120,19-08-2007,Sole Proprietor,Deposits Optimize Business Checking;Business Elite Signature Card;Business Platinum Credit Card,|
4587,SB_WF,EXXON MOBIL CORP,PO Box 951027,Dallas,TX,75395,211120,13-05-2002,Sole Proprietor,Deposits Optimize Business Checking;Deposits Business Platinum Savings,|
4588,SB_WF,CONOCOPHILLIPS,22295 Network Place,Chicago ,IL,60673,211120,31-10-2016,Partnership,Business Platinum Credit Card,|
4589,SB_WF,EAST CENTRAL SOLID WASTE COMMISSION,1756 180th Avenue,Mora,MN,55051,562212,19-10-2009,Partnership,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Deposits Market Rate Savings,|
4590,SB_WF,NORTHROP GRUMMAN CORP,2980 Fairview Park Drive,Falls Church,VA,22042,336415,01-08-2009,Trust,Business Line Of Credit;Deposits Business Platinum Savings;Deposits Optimize Business Checking,|
4591,SB_WF,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,83550 County Road 21,Renville,MN,56284,311313,09-07-2004,LLC,Deposits Initiate Business Checking;Business Line Of Credit,|
4592,SB_WF,CITY OF PALO ALTO,250 HAMILTON AVENUE,PALO ALTO,CA,94301,562212,02-09-2005,LLP,Deposits Initiate Business Checking;Deposits Initiate Business Checking;Deposits Business Platinum Savings,|
4593,SB_WF,KRATON CORP,15710 John F. Kennedy Blvd. #300,Houston,TX,77032,325199,17-12-2015,Sole Proprietor,Deposits Market Rate Savings,|
4594,SB_WF,LSB INDUSTRIES INC,"3503 NW 63rd Street, Suite 500",Oklahoma City,OK,73116,325311,27-09-2015,LLC,Deposits Initiate Business Checking,|
4595,SB_WF,UNIVERSITY OF CHICAGO,5801 Ellis Avenue,Chicago,IL,60637,611310,11-09-2015,Sole Proprietor,Deposits Navigate Business CheckingDeposits Initiate Business Checking,|
4596,SB_WF,COVANTA HOLDING CORP,445 South Street,Morristown,NJ,7960,562213,04-04-2010,Trust,Deposits Optimize Business Checking;Deposits Optimize Business Checking,|
4597,SB_WF,B BRAUN MEDICAL US,824 12th Ave.,Bethlehem,PA,18018,325412,11-01-2008,Sole Proprietor,Deposits Initiate Business Checking;Deposits Navigate Business Checking;Deposits Initiate Business Checking,|
4598,SB_WF,FREDERICK COUNTY BOARD OF COUNTY COMMISSIONERS,"12 East Church Street, Frederick County is a Body Corporate and Politic of the State of Maryland",Frederick,MD,21701,562212,03-05-2002,Sole Proprietor,Deposits Initiate Business Checking;Deposits Market Rate Savings,|
4599,SB_WF,HOLCIM PARTICIPATIONS (US) INC,8700 W Bryn Mawr Ave. Suite 300,Chicago,IL,60631,327310,28-11-2008,Sole Proprietor,Business Line Of CreditDeposits Optimize Business Checking,|
4600,SB_WF,LAKE APOPKA NATURAL GAS DISTRICT (INC),1320 Winter Garden Vineland Road,Winter Garden ,FL,34787,221210,17-12-2015,LLC,Deposits Initiate Business Checking;Business Line Of Credit,|
4601,SB_WF,ATLANTI C POWER CORP,200 Clarendon Street 25th Floor,Boston,MA,2116,221112,12-09-2001,Trust,Deposits Market Rate Savings,|
4602,SB_WF,EXCALIBUR POWER LLC,591 West Putnam Ave.,Greenwich,CT,6830,221112,17-12-2015,LLP,Deposits Business Platinum Savings;Deposits Initiate Business Checking,|
